ABB.ST,ATCO-A.ST,JM.ST,NCC-B.ST,NDA-SE.ST,SAAB-B.ST,SEB-A.ST,SHB-A.ST,SKA-B.ST,VOLV-B.ST
0.008752634974953733,0.00825219789334343,0.01602863811248797,0.004942381652140699,0.004249735549660561,0.002163265135158826,-0.0033740013886463275,0.0031256586007570425,0.006922916597849938,0.02037040761404835
0.0037415155424280963,0.004215005497978098,0.00619466827951907,0.007883290327484804,0.008227244819437542,0.0038143375913492605,0.013176827893423525,0.0033761777449221038,0.0015057872446391743,-0.00248664882816713
